"gender","year","home_team","away_team","home_score","home_xg","home_penalty","away_score","away_xg","away_penalty","home_manager","away_manager","attendance","venue","round","date","score","referee"
"M",1966,"Portugal","Hungary",3,NA,NA,1,NA,NA,"Otto Gloria","Lajos Baroti",29886,"Old Trafford Stadium, Manchester","Group stage","1966-07-13","3–1","Leo Callaghan"
"M",1966,"Brazil","Bulgaria",2,NA,NA,0,NA,NA,"Vicente Feola","Rudolf Vytlacil",47308,"Goodison Park, Liverpool","Group stage","1966-07-12","2–0","Kurt Tschenscher"
"M",1966,"Soviet Union","Korea DPR",3,NA,NA,0,NA,NA,"Nikolai Morozov","Rye Hyun Myung",23006,"Ayresome Park, Middlesbrough","Group stage","1966-07-12","3–0","Juan Gardeazabal"
"M",1966,"West Germany","Switzerland",5,NA,NA,0,NA,NA,"Helmut Schoen","Alfredo Foni",36127,"Hillsborough, Sheffield","Group stage","1966-07-12","5–0","Hugh Phillips"
"M",1966,"England","Uruguay",0,NA,NA,0,NA,NA,"Alf Ramsey","Ondino Viera",87148,"Wembley Stadium, London","Group stage","1966-07-11","0–0","Istvan Zsolt"
"M",1962,"Brazil","Czechoslovakia",3,NA,NA,1,NA,NA,"Aymore Moreira","Rudolf Vytlacil",68679,"Nacional, Santiago De Chile","Final","1962-06-17","3–1","Nikolaj Latychev"
"M",1962,"Chile","Yugoslavia",1,NA,NA,0,NA,NA,"Fernando Riera","Ljubomir Lovric",66697,"Nacional, Santiago De Chile","Third-place match","1962-06-16","1–0","Juan Gardeazabal"
"M",1962,"Brazil","Chile",4,NA,NA,2,NA,NA,"Aymore Moreira","Fernando Riera",76594,"Nacional, Santiago De Chile","Semi-finals","1962-06-13","4–2","Arturo Yamasaki Maldonado"
"M",1962,"Czechoslovakia","Yugoslavia",3,NA,NA,1,NA,NA,"Rudolf Vytlacil","Ljubomir Lovric",5890,"Estadio Sausalito, Vina Del Mar","Semi-finals","1962-06-13","3–1","Gottfried Dienst"
"M",1962,"Chile","Soviet Union",2,NA,NA,1,NA,NA,"Fernando Riera","Gavril Kachalin",17268,"Carlos Dittborn, Arica","Quarter-finals","1962-06-10","2–1","Leo Horn"
"M",1962,"Brazil","England",3,NA,NA,1,NA,NA,"Aymore Moreira","Walter Winterbottom",17736,"Estadio Sausalito, Vina Del Mar","Quarter-finals","1962-06-10","3–1","Pierre Schwinte"
"M",1962,"Czechoslovakia","Hungary",1,NA,NA,0,NA,NA,"Rudolf Vytlacil","Lajos Baroti",11690,"Estadio El Teniente-Codelco, Rancagua","Quarter-finals","1962-06-10","1–0","Nikolaj Latychev"
"M",1962,"Yugoslavia","West Germany",1,NA,NA,0,NA,NA,"Ljubomir Lovric","Sepp Herberger",63324,"Nacional, Santiago De Chile","Quarter-finals","1962-06-10","1–0","Arturo Yamasaki Maldonado"
"M",1962,"England","Bulgaria",0,NA,NA,0,NA,NA,"Walter Winterbottom","Georgi Pachedzhiev",5700,"Estadio El Teniente-Codelco, Rancagua","Group stage","1962-06-07","0–0","Arthur Blavier"
"M",1962,"Mexico","Czechoslovakia",3,NA,NA,1,NA,NA,"Ignacio Trellez","Rudolf Vytlacil",10648,"Estadio Sausalito, Vina Del Mar","Group stage","1962-06-07","3–1","Gottfried Dienst"
"M",1962,"Italy","Switzerland",3,NA,NA,0,NA,NA,"Paolo Mazza","Karl Rappan",59828,"Nacional, Santiago De Chile","Group stage","1962-06-07","3–0","Nikolaj Latychev"
"M",1962,"Yugoslavia","Colombia",5,NA,NA,0,NA,NA,"Ljubomir Lovric","Adolfo Pedernera",7167,"Carlos Dittborn, Arica","Group stage","1962-06-07","5–0","Carlos Robles"
"M",1962,"West Germany","Chile",2,NA,NA,0,NA,NA,"Sepp Herberger","Fernando Riera",67224,"Nacional, Santiago De Chile","Group stage","1962-06-06","2–0","Bob Davidson"
"M",1962,"Soviet Union","Uruguay",2,NA,NA,1,NA,NA,"Gavril Kachalin","Juan Carlos Corazzo",9973,"Carlos Dittborn, Arica","Group stage","1962-06-06","2–1","Cesare Jonni"
"M",1962,"Hungary","Argentina",0,NA,NA,0,NA,NA,"Lajos Baroti","Juan Carlos Lorenzo",7945,"Estadio El Teniente-Codelco, Rancagua","Group stage","1962-06-06","0–0","Arturo Yamasaki Maldonado"
"M",1962,"Brazil","Spain",2,NA,NA,1,NA,NA,"Aymore Moreira","Helenio Herrera",18715,"Estadio Sausalito, Vina Del Mar","Group stage","1962-06-06","2–1","Sergio Bustamante"
"M",1962,"Spain","Mexico",1,NA,NA,0,NA,NA,"Helenio Herrera","Ignacio Trellez",11875,"Estadio Sausalito, Vina Del Mar","Group stage","1962-06-03","1–0","Branko Tesanic"
"M",1962,"Soviet Union","Colombia",4,NA,NA,4,NA,NA,"Gavril Kachalin","Adolfo Pedernera",8040,"Carlos Dittborn, Arica","Group stage","1962-06-03","4–4","Joao Etzel Filho"
"M",1962,"Hungary","Bulgaria",6,NA,NA,1,NA,NA,"Lajos Baroti","Georgi Pachedzhiev",7442,"Estadio El Teniente-Codelco, Rancagua","Group stage","1962-06-03","6–1","Juan Gardeazabal"
"M",1962,"West Germany","Switzerland",2,NA,NA,1,NA,NA,"Sepp Herberger","Karl Rappan",64922,"Nacional, Santiago De Chile","Group stage","1962-06-03","2–1","Leo Horn"
"M",1962,"Chile","Italy",2,NA,NA,0,NA,NA,"Fernando Riera","Paolo Mazza",66057,"Nacional, Santiago De Chile","Group stage","1962-06-02","2–0","Ken Aston"
"M",1962,"Brazil","Czechoslovakia",0,NA,NA,0,NA,NA,"Aymore Moreira","Rudolf Vytlacil",14903,"Estadio Sausalito, Vina Del Mar","Group stage","1962-06-02","0–0","Pierre Schwinte"
"M",1962,"England","Argentina",3,NA,NA,1,NA,NA,"Walter Winterbottom","Juan Carlos Lorenzo",9794,"Estadio El Teniente-Codelco, Rancagua","Group stage","1962-06-02","3–1","Nikolaj Latychev"
"M",1962,"Yugoslavia","Uruguay",3,NA,NA,1,NA,NA,"Ljubomir Lovric","Juan Carlos Corazzo",8829,"Carlos Dittborn, Arica","Group stage","1962-06-02","3–1","Karol Galba"
"M",1962,"West Germany","Italy",0,NA,NA,0,NA,NA,"Sepp Herberger","Paolo Mazza",65440,"Nacional, Santiago De Chile","Group stage","1962-05-31","0–0","Bob Davidson"
"M",1962,"Hungary","England",2,NA,NA,1,NA,NA,"Lajos Baroti","Walter Winterbottom",7938,"Estadio El Teniente-Codelco, Rancagua","Group stage","1962-05-31","2–1","Leo Horn"
"M",1962,"Czechoslovakia","Spain",1,NA,NA,0,NA,NA,"Rudolf Vytlacil","Helenio Herrera",12700,"Estadio Sausalito, Vina Del Mar","Group stage","1962-05-31","1–0","Carl Steiner"
"M",1962,"Soviet Union","Yugoslavia",2,NA,NA,0,NA,NA,"Gavril Kachalin","Ljubomir Lovric",9622,"Carlos Dittborn, Arica","Group stage","1962-05-31","2–0","Albert Dusch"
"M",1962,"Chile","Switzerland",3,NA,NA,1,NA,NA,"Fernando Riera","Karl Rappan",65006,"Nacional, Santiago De Chile","Group stage","1962-05-30","3–1","Ken Aston"
"M",1962,"Uruguay","Colombia",2,NA,NA,1,NA,NA,"Juan Carlos Corazzo","Adolfo Pedernera",7908,"Carlos Dittborn, Arica","Group stage","1962-05-30","2–1","Andor Dorogi"
"M",1962,"Brazil","Mexico",2,NA,NA,0,NA,NA,"Aymore Moreira","Ignacio Trellez",10484,"Estadio Sausalito, Vina Del Mar","Group stage","1962-05-30","2–0","Gottfried Dienst"
"M",1962,"Argentina","Bulgaria",1,NA,NA,0,NA,NA,"Juan Carlos Lorenzo","Georgi Pachedzhiev",7134,"Estadio El Teniente-Codelco, Rancagua","Group stage","1962-05-30","1–0","Juan Gardeazabal"
"M",1958,"Brazil","Sweden",5,NA,NA,2,NA,NA,"Vicente Feola","George Raynor",49737,"Rasunda Stadium, Solna","Final","1958-06-29","5–2","Maurice Guigue"
"M",1958,"France","West Germany",6,NA,NA,3,NA,NA,"Albert Batteaux","Sepp Herberger",32483,"Nya Ullevi, Gothenburg","Third-place match","1958-06-28","6–3","Juan Brozzi"
"M",1958,"Sweden","West Germany",3,NA,NA,1,NA,NA,"George Raynor","Sepp Herberger",49471,"Nya Ullevi, Gothenburg","Semi-finals","1958-06-24","3–1","Istvan Zsolt"
"M",1958,"Brazil","France",5,NA,NA,2,NA,NA,"Vicente Feola","Albert Batteaux",27100,"Rasunda Stadium, Solna","Semi-finals","1958-06-24","5–2","Benjamin Griffiths"
"M",1958,"France","Northern Ireland",4,NA,NA,0,NA,NA,"Albert Batteaux","Peter Doherty",11800,"Idrottsparken, Norrkï¿½Ping","Quarter-finals","1958-06-19","4–0","Juan Gardeazabal"
"M",1958,"West Germany","Yugoslavia",1,NA,NA,0,NA,NA,"Sepp Herberger","Aleksandar Tirnanic",20055,"Malmo Stadion, Malmï¿½","Quarter-finals","1958-06-19","1–0","Paul Wyssling"
"M",1958,"Brazil","Wales",1,NA,NA,0,NA,NA,"Vicente Feola","James Murphy",25923,"Nya Ullevi, Gothenburg","Quarter-finals","1958-06-19","1–0","Fritz Seipelt"
"M",1958,"Sweden","Soviet Union",2,NA,NA,0,NA,NA,"George Raynor","Gavril Kachalin",31900,"Rasunda Stadium, Solna","Quarter-finals","1958-06-19","2–0","Reginald Leafe"
"M",1958,"Northern Ireland","Czechoslovakia",2,NA,NA,1,NA,NA,"Peter Doherty","Karel Kolsky",6196,"Malmo Stadion, Malmï¿½","Group stage play-off","1958-06-17","2–1","Maurice Guigue"
"M",1958,"Wales","Hungary",2,NA,NA,1,NA,NA,"James Murphy","Lajos Baroti",2823,"Rasunda Stadium, Solna","Group stage play-off","1958-06-17","2–1","Nikolaj Latychev"
"M",1958,"Soviet Union","England",1,NA,NA,0,NA,NA,"Gavril Kachalin","Walter Winterbottom",23182,"Nya Ullevi, Gothenburg","Group stage play-off","1958-06-17","1–0","Albert Dusch"
"M",1958,"Sweden","Wales",0,NA,NA,0,NA,NA,"George Raynor","James Murphy",30287,"Rasunda Stadium, Solna","Group stage","1958-06-15","0–0","Lucien Van Nuffel"
"M",1958,"Paraguay","Yugoslavia",3,NA,NA,3,NA,NA,"Aurelio Gonzalez","Aleksandar Tirnanic",13103,"Tunavallen, Eskilstuna","Group stage","1958-06-15","3–3","Martin Macko"
"M",1958,"West Germany","Northern Ireland",2,NA,NA,2,NA,NA,"Sepp Herberger","Peter Doherty",21990,"Malmo Stadion, Malmï¿½","Group stage","1958-06-15","2–2","Joaquim Fernandes Campos"
"M",1958,"Czechoslovakia","Argentina",6,NA,NA,1,NA,NA,"Karel Kolsky","Guillermo Stabile",16418,"Olympia Stadium, Helsingborg","Group stage","1958-06-15","6–1","Arthur Ellis"
"M",1958,"England","Austria",2,NA,NA,2,NA,NA,"Walter Winterbottom","Josef Argauer",15872,"Ryavallen, Boras","Group stage","1958-06-15","2–2","Jan Bronkhorst"
"M",1958,"Brazil","Soviet Union",2,NA,NA,0,NA,NA,"Vicente Feola","Gavril Kachalin",50928,"Nya Ullevi, Gothenburg","Group stage","1958-06-15","2–0","Maurice Guigue"
"M",1958,"Hungary","Mexico",4,NA,NA,0,NA,NA,"Lajos Baroti","Antonio Lopez",13300,"Jarnvallen, Sandviken","Group stage","1958-06-15","4–0","Arne Eriksson"
"M",1958,"France","Scotland",2,NA,NA,1,NA,NA,"Albert Batteaux","Dawson Walker",13554,"Eyravallen, Orebro","Group stage","1958-06-15","2–1","Juan Brozzi"
"M",1958,"Sweden","Hungary",2,NA,NA,1,NA,NA,"George Raynor","Lajos Baroti",38850,"Rasunda Stadium, Solna","Group stage","1958-06-12","2–1","Jack Mowat"
"M",1958,"Soviet Union","Austria",2,NA,NA,0,NA,NA,"Gavril Kachalin","Josef Argauer",21239,"Ryavallen, Boras","Group stage","1958-06-11","2–0","Carl Frederik Jorgensen"
"M",1958,"West Germany","Czechoslovakia",2,NA,NA,2,NA,NA,"Sepp Herberger","Karel Kolsky",25000,"Olympia Stadium, Helsingborg","Group stage","1958-06-11","2–2","Arthur Ellis"
"M",1958,"Argentina","Northern Ireland",3,NA,NA,1,NA,NA,"Guillermo Stabile","Peter Doherty",14174,"Orjans Vall, Halmstad","Group stage","1958-06-11","3–1","Sten Ahlner"
"M",1958,"Yugoslavia","France",3,NA,NA,2,NA,NA,"Aleksandar Tirnanic","Albert Batteaux",12217,"Arosvallen, Vasteras","Group stage","1958-06-11","3–2","Benjamin Griffiths"
"M",1958,"Paraguay","Scotland",3,NA,NA,2,NA,NA,"Aurelio Gonzalez","Dawson Walker",11665,"Idrottsparken, Norrkï¿½Ping","Group stage","1958-06-11","3–2","Vincenzo Orlandini"
"M",1958,"Brazil","England",0,NA,NA,0,NA,NA,"Vicente Feola","Walter Winterbottom",40895,"Nya Ullevi, Gothenburg","Group stage","1958-06-11","0–0","Albert Dusch"
"M",1958,"Mexico","Wales",1,NA,NA,1,NA,NA,"Antonio Lopez","James Murphy",15150,"Rasunda Stadium, Solna","Group stage","1958-06-11","1–1","Leo Lemesic"
"M",1958,"Sweden","Mexico",3,NA,NA,0,NA,NA,"George Raynor","Antonio Lopez",34107,"Rasunda Stadium, Solna","Group stage","1958-06-08","3–0","Nikolaj Latychev"
"M",1958,"Northern Ireland","Czechoslovakia",1,NA,NA,0,NA,NA,"Peter Doherty","Karel Kolsky",10647,"Orjans Vall, Halmstad","Group stage","1958-06-08","1–0","Fritz Seipelt"
"M",1958,"Hungary","Wales",1,NA,NA,1,NA,NA,"Lajos Baroti","James Murphy",15343,"Jarnvallen, Sandviken","Group stage","1958-06-08","1–1","Jose Maria Codesal"
"M",1958,"Yugoslavia","Scotland",1,NA,NA,1,NA,NA,"Aleksandar Tirnanic","Dawson Walker",9591,"Arosvallen, Vasteras","Group stage","1958-06-08","1–1","Paul Wyssling"
"M",1958,"Brazil","Austria",3,NA,NA,0,NA,NA,"Vicente Feola","Josef Argauer",17788,"Rimnersvallen, Udevalla","Group stage","1958-06-08","3–0","Maurice Guigue"
"M",1958,"Soviet Union","England",2,NA,NA,2,NA,NA,"Gavril Kachalin","Walter Winterbottom",49348,"Nya Ullevi, Gothenburg","Group stage","1958-06-08","2–2","Istvan Zsolt"
"M",1958,"France","Paraguay",7,NA,NA,3,NA,NA,"Albert Batteaux","Aurelio Gonzalez",16518,"Idrottsparken, Norrkï¿½Ping","Group stage","1958-06-08","7–3","Juan Gardeazabal"
"M",1958,"Argentina","West Germany",1,NA,NA,3,NA,NA,"Guillermo Stabile","Sepp Herberger",31156,"Malmo Stadion, Malmï¿½","Group stage","1958-06-08","1–3","Reginald Leafe"
"M",1954,"Germany","Hungary",3,NA,NA,2,NA,NA,"Sepp Herberger","Gusztav Sebes",62500,"Wankdorf Stadium, Berne","Final","1954-07-04","3–2","William Ling"
"M",1954,"Austria","Uruguay",3,NA,NA,1,NA,NA,"Walter Nausch","Juan Lopez",32000,"Hardturm, Zurich","Third-place match","1954-07-03","3–1","Paul Wyssling"
"M",1954,"Hungary","Uruguay",4,NA,NA,2,NA,NA,"Gusztav Sebes","Juan Lopez",45000,"La Pontaise, Lausanne","Semi-finals","1954-06-30","4–2","Benjamin Griffiths"
"M",1954,"Germany","Austria",6,NA,NA,1,NA,NA,"Sepp Herberger","Walter Nausch",58000,"St. Jakob, Basel","Semi-finals","1954-06-30","6–1","Vincenzo Orlandini"
"M",1954,"Germany","Yugoslavia",2,NA,NA,0,NA,NA,"Sepp Herberger","Aleksandar Tirnanic",17000,"Charmilles, Geneva","Quarter-finals","1954-06-27","2–0","Istvan Zsolt"
"M",1954,"Hungary","Brazil",4,NA,NA,2,NA,NA,"Gusztav Sebes","Zeze Moreira",40000,"Wankdorf Stadium, Berne","Quarter-finals","1954-06-27","4–2","Arthur Ellis"
"M",1954,"Uruguay","England",4,NA,NA,2,NA,NA,"Juan Lopez","Walter Winterbottom",28000,"St. Jakob, Basel","Quarter-finals","1954-06-26","4–2","Carl Steiner"
"M",1954,"Switzerland","Austria",5,NA,NA,7,NA,NA,"Karl Rappan","Walter Nausch",35000,"La Pontaise, Lausanne","Quarter-finals","1954-06-26","5–7","Charlie Faultless"
"M",1954,"Germany","Türkiye",7,NA,NA,2,NA,NA,"Sepp Herberger","Sandro Puppo",17000,"Hardturm, Zurich","Group stage play-off","1954-06-23","7–2","Raymond Vincenti"
"M",1954,"Switzerland","Italy",4,NA,NA,1,NA,NA,"Karl Rappan","Lajos Czeizler",30000,"St. Jakob, Basel","Group stage play-off","1954-06-23","4–1","Benjamin Griffiths"
"M",1954,"Hungary","Germany",8,NA,NA,3,NA,NA,"Gusztav Sebes","Sepp Herberger",56000,"St. Jakob, Basel","Group stage","1954-06-20","8–3","William Ling"
"M",1954,"Türkiye","Korea Republic",7,NA,NA,0,NA,NA,"Sandro Puppo","Yong Shik Kim",4000,"Charmilles, Geneva","Group stage","1954-06-20","7–0","Esteban Marino"
"M",1954,"Italy","Belgium",4,NA,NA,1,NA,NA,"Lajos Czeizler","Doug Livingstone",24000,"Comunale di Cornaredo, Lugano","Group stage","1954-06-20","4–1","Carl Steiner"
"M",1954,"Switzerland","England",0,NA,NA,2,NA,NA,"Karl Rappan","Walter Winterbottom",43500,"Wankdorf Stadium, Berne","Group stage","1954-06-20","0–2","Istvan Zsolt"
"M",1954,"Uruguay","Scotland",7,NA,NA,0,NA,NA,"Juan Lopez","Andy Battie",34000,"St. Jakob, Basel","Group stage","1954-06-19","7–0","Vincenzo Orlandini"
"M",1954,"Brazil","Yugoslavia",1,NA,NA,1,NA,NA,"Zeze Moreira","Aleksandar Tirnanic",24637,"La Pontaise, Lausanne","Group stage","1954-06-19","1–1","Charlie Faultless"
"M",1954,"Austria","Czechoslovakia",5,NA,NA,0,NA,NA,"Walter Nausch","Josef Cejp",26000,"Hardturm, Zurich","Group stage","1954-06-19","5–0","Vasa Stefanovic"
"M",1954,"France","Mexico",3,NA,NA,2,NA,NA,"Pierre Pibarot","Antonio Lopez",19000,"Charmilles, Geneva","Group stage","1954-06-19","3–2","Manuel Asensi"
"M",1954,"Switzerland","Italy",2,NA,NA,1,NA,NA,"Karl Rappan","Lajos Czeizler",43000,"La Pontaise, Lausanne","Group stage","1954-06-17","2–1","Mario Viana"
"M",1954,"Hungary","Korea Republic",9,NA,NA,0,NA,NA,"Gusztav Sebes","Yong Shik Kim",13000,"Hardturm, Zurich","Group stage","1954-06-17","9–0","Raymond Vincenti"
"M",1954,"Germany","Türkiye",4,NA,NA,1,NA,NA,"Sepp Herberger","Sandro Puppo",28000,"Wankdorf Stadium, Berne","Group stage","1954-06-17","4–1","Jose Da Costa Vieira"
"M",1954,"England","Belgium",4,NA,NA,4,NA,NA,"Walter Winterbottom","Doug Livingstone",14000,"St. Jakob, Basel","Group stage","1954-06-17","4–4","Emil Schmetzer"
"M",1954,"Uruguay","Czechoslovakia",2,NA,NA,0,NA,NA,"Juan Lopez","Oldrich Nejedly",20500,"Wankdorf Stadium, Berne","Group stage","1954-06-16","2–0","Arthur Ellis"
"M",1954,"Yugoslavia","France",1,NA,NA,0,NA,NA,"Aleksandar Tirnanic","Pierre Pibarot",16000,"La Pontaise, Lausanne","Group stage","1954-06-16","1–0","Benjamin Griffiths"
"M",1954,"Brazil","Mexico",5,NA,NA,0,NA,NA,"Zeze Moreira","Antonio Lopez",13470,"Charmilles, Geneva","Group stage","1954-06-16","5–0","Paul Wyssling"
"M",1954,"Austria","Scotland",1,NA,NA,0,NA,NA,"Walter Nausch","Andy Battie",25000,"Hardturm, Zurich","Group stage","1954-06-16","1–0","Laurent Franken"
"M",1950,"Sweden","Spain",3,NA,NA,1,NA,NA,"George Raynor","Guillermo Eizaguirre",11227,"Pacaembu, Sao Paulo","Final stage","1950-07-16","3–1","Karel Van Der Meer"
"M",1950,"Uruguay","Brazil",2,NA,NA,1,NA,NA,"Juan Lopez","Flavio Costa",173850,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro","Final stage","1950-07-16","2–1","George Reader"
"M",1950,"Brazil","Spain",6,NA,NA,1,NA,NA,"Flavio Costa","Guillermo Eizaguirre",152772,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro","Final stage","1950-07-13","6–1","Reginald Leafe"
"M",1950,"Uruguay","Sweden",3,NA,NA,2,NA,NA,"Juan Lopez","George Raynor",7987,"Pacaembu, Sao Paulo","Final stage","1950-07-13","3–2","Giovanni Galeati"
"M",1950,"Brazil","Sweden",7,NA,NA,1,NA,NA,"Flavio Costa","George Raynor",138886,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro","Final stage","1950-07-09","7–1","Arthur Ellis"
"M",1950,"Uruguay","Spain",2,NA,NA,2,NA,NA,"Juan Lopez","Guillermo Eizaguirre",44802,"Pacaembu, Sao Paulo","Final stage","1950-07-09","2–2","Benjamin Griffiths"
"M",1950,"Chile","United States",5,NA,NA,2,NA,NA,"Arturo Bucciardi","Bill Jeffrey",8501,"Ilha do Retiro, Recife","Group stage","1950-07-02","5–2","Mario Gardelli"
"M",1950,"Italy","Paraguay",2,NA,NA,0,NA,NA,"Ferruccio Novo","Manuel Fleitas Solich",25811,"Pacaembu, Sao Paulo","Group stage","1950-07-02","2–0","Arthur Ellis"
"M",1950,"Uruguay","Bolivia",8,NA,NA,0,NA,NA,"Juan Lopez","Mario Pretto",5284,"Independencia, Belo Horizonte","Group stage","1950-07-02","8–0","George Reader"
"M",1950,"Spain","England",1,NA,NA,0,NA,NA,"Guillermo Eizaguirre","Walter Winterbottom",74462,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro","Group stage","1950-07-02","1–0","Giovanni Galeati"
"M",1950,"Switzerland","Mexico",2,NA,NA,1,NA,NA,"Franco Andreoli","Octavio Vial",3580,"Eucaliptos, Porto Alegre","Group stage","1950-07-02","2–1","Ivan Eklind"
"M",1950,"Brazil","Yugoslavia",2,NA,NA,0,NA,NA,"Flavio Costa","Milorad Arsenijevic",142429,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro","Group stage","1950-07-01","2–0","Benjamin Griffiths"
"M",1950,"Spain","Chile",2,NA,NA,0,NA,NA,"Guillermo Eizaguirre","Arturo Bucciardi",19790,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro","Group stage","1950-06-29","2–0","Alberto Malcher"
"M",1950,"United States","England",1,NA,NA,0,NA,NA,"Bill Jeffrey","Walter Winterbottom",10151,"Independencia, Belo Horizonte","Group stage","1950-06-29","1–0","Generoso Dattilo"
"M",1950,"Sweden","Paraguay",2,NA,NA,2,NA,NA,"George Raynor","Manuel Fleitas Solich",7903,"Durival de Brito, Curitiba","Group stage","1950-06-29","2–2","Robert Mitchell"
"M",1950,"Brazil","Switzerland",2,NA,NA,2,NA,NA,"Flavio Costa","Franco Andreoli",42032,"Pacaembu, Sao Paulo","Group stage","1950-06-28","2–2","Ramon Azon Roma"
"M",1950,"Yugoslavia","Mexico",4,NA,NA,1,NA,NA,"Milorad Arsenijevic","Octavio Vial",11078,"Eucaliptos, Porto Alegre","Group stage","1950-06-28","4–1","Reginald Leafe"
"M",1950,"Sweden","Italy",3,NA,NA,2,NA,NA,"George Raynor","Ferruccio Novo",36502,"Pacaembu, Sao Paulo","Group stage","1950-06-25","3–2","Jean Lutz"
"M",1950,"England","Chile",2,NA,NA,0,NA,NA,"Walter Winterbottom","Arturo Bucciardi",29703,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro","Group stage","1950-06-25","2–0","Karel Van Der Meer"
"M",1950,"Spain","United States",3,NA,NA,1,NA,NA,"Guillermo Eizaguirre","Bill Jeffrey",9511,"Durival de Brito, Curitiba","Group stage","1950-06-25","3–1","Mario Viana"
"M",1950,"Yugoslavia","Switzerland",3,NA,NA,0,NA,NA,"Milorad Arsenijevic","Franco Andreoli",7336,"Independencia, Belo Horizonte","Group stage","1950-06-25","3–0","Giovanni Galeati"
"M",1950,"Brazil","Mexico",4,NA,NA,0,NA,NA,"Flavio Costa","Octavio Vial",81649,"Maracanï¿½ - Estï¿½dio Jornalista Mï¿½rio Filho, Rio De Janeiro","Group stage","1950-06-24","4–0","George Reader"
"M",1938,"Brazil","Sweden",4,NA,NA,2,NA,NA,"Ademar Pimenta","Joszef Nagy",12000,"Stade du Parc Lescure, Bordeaux","Third-place match","1938-06-19","4–2","Jean Langenus"
"M",1938,"Italy","Hungary",4,NA,NA,2,NA,NA,"Vittorio Pozzo","Karoly Dietz",45000,"Stade Olympique, Colombes","Final","1938-06-19","4–2","Georges Capdeville"
